Big Data Protocol,BDP,14143395,0.3873,https://coinmarketcap.com/currencies/big-data-protocol/
Kattana,KTN,13966304,7.03,https://coinmarketcap.com/currencies/kattana/
Lambda,LAMB,14067396,0.009383,https://coinmarketcap.com/currencies/lambda/
Lympo,LYM,14066168,0.01702,https://coinmarketcap.com/currencies/lympo/
Birake,BIR,14031308,0.1404,https://coinmarketcap.com/currencies/birake/
Vidya,VIDYA,14020451,0.349,https://coinmarketcap.com/currencies/vidya/
Offshift,XFT,14017233,3.41,https://coinmarketcap.com/currencies/offshift/
TrueChain,TRUE,14011931,0.1761,https://coinmarketcap.com/currencies/truechain/
Decentr,DEC,14007538,0.1404,https://coinmarketcap.com/currencies/decentr/
Waves Enterprise,WEST,13941320,0.3322,https://coinmarketcap.com/currencies/waves-enterprise/
TenX,PAY,13926203,0.06786,https://coinmarketcap.com/currencies/tenx/
Geeq,GEEQ,13911446,1.26,https://coinmarketcap.com/currencies/geeq/
Swop,SWOP,13908382,8.26,https://coinmarketcap.com/currencies/swop/
Infinitecoin,IFC,13901660,0.0001534,https://coinmarketcap.com/currencies/infinitecoin/
BetU,BETU,13886474,0.129,https://coinmarketcap.com/currencies/betu/
My DeFi Pet,DPET,13846579,2.01,https://coinmarketcap.com/currencies/my-defi-pet/
LOCGame,LOCG,13813708,0.2752,https://coinmarketcap.com/currencies/locgame/
Atomic Wallet Coin,AWC,13812464,1.30,https://coinmarketcap.com/currencies/atomic-wallet-coin/
Monavale,MONA,13704148,1511.70,https://coinmarketcap.com/currencies/monavale/
0xBitcoin,0xBTC,13662645,2.38,https://coinmarketcap.com/currencies/0xbtc/
Enecuum,ENQ,13656979,0.06905,https://coinmarketcap.com/currencies/enecuum/
Bone ShibaSwap,BONE,13623285,1.95,https://coinmarketcap.com/currencies/bone-shibaswap/
CryptoBlades,SKILL,13615976,15.82,https://coinmarketcap.com/currencies/cryptoblades/
UniLayer,LAYER,13572716,0.5409,https://coinmarketcap.com/currencies/unilayer/
Ronin Gamez,RONINGMZ,13595135,0.001658,https://coinmarketcap.com/currencies/ronin-gamez/
Bholdus,BHO,13527371,0.0298,https://coinmarketcap.com/currencies/bholdus/
Equalizer,EQZ,13523436,0.3926,https://coinmarketcap.com/currencies/equalizer/
The Crypto Prophecies,TCP,13438869,0.1661,https://coinmarketcap.com/currencies/the-crypto-prophecies/
Juventus Fan Token,JUV,13438643,10.21,https://coinmarketcap.com/currencies/juventus-fan-token/
Cobak Token,CBK,13330512,4.75,https://coinmarketcap.com/currencies/cobak-token/
Sylo,SYLO,13333144,0.005483,https://coinmarketcap.com/currencies/sylo/
ACENT,ACE,13264935,0.11,https://coinmarketcap.com/currencies/acent/
Nestree,EGG,13243340,0.00586,https://coinmarketcap.com/currencies/nestree/
DOSE,DOSE,13241361,0.3424,https://coinmarketcap.com/currencies/dose/
Duck DAO (DLP Duck Token),DUCK,13199681,0.4215,https://coinmarketcap.com/currencies/duck-dao/
SALT,SALT,13163050,0.164,https://coinmarketcap.com/currencies/salt/
PRIZM,PZM,13046724,0.004492,https://coinmarketcap.com/currencies/prizm/
YOYOW,YOYOW,12950678,0.02553,https://coinmarketcap.com/currencies/yoyow/
Tokenomy,TEN,12854319,0.06427,https://coinmarketcap.com/currencies/tokenomy/
Polker,PKR,12790695,0.1994,https://coinmarketcap.com/currencies/polker/
Mirrored Alibaba,mBABA,12770726,129.03,https://coinmarketcap.com/currencies/mirrored-alibaba/
My Master War,MAT,12758417,2.14,https://coinmarketcap.com/currencies/my-master-war/
MEET.ONE,MEETONE,12614611,0.006593,https://coinmarketcap.com/currencies/meetone/
ArdCoin,ARDX,12554838,0.04519,https://coinmarketcap.com/currencies/ardcoin/
apM Coin,APM,12542313,0.03466,https://coinmarketcap.com/currencies/apm-coin/
UpBots,UBXT,12407425,0.03081,https://coinmarketcap.com/currencies/upbots/
SuperLauncher,LAUNCH,12445971,2.80,https://coinmarketcap.com/currencies/superlauncher/
Trabzonspor Fan Token,TRA,12443229,5.28,https://coinmarketcap.com/currencies/trabzonspor-fan-token/
88mph,MPH,12431756,31.08,https://coinmarketcap.com/currencies/88mph/
LuaSwap,LUA,12419785,0.09673,https://coinmarketcap.com/currencies/lua-token/
Refinable,FINE,12405311,0.3021,https://coinmarketcap.com/currencies/refinable/
Muse,MUSE,12405193,24.39,https://coinmarketcap.com/currencies/muse/
TFL.io,TFL,11899396,1.90,https://coinmarketcap.com/currencies/trueflip/
Plasma Finance,PPAY,12314967,0.1,https://coinmarketcap.com/currencies/plasma-finance/
CumStar,CUMSTAR,12308622,0.00000002082,https://coinmarketcap.com/currencies/cumstar/
Diamond,DMD,12307882,3.37,https://coinmarketcap.com/currencies/diamond/
Revolve Games,RPG,12266475,1.04,https://coinmarketcap.com/currencies/revolve-games/
Valor Token,VALOR,12098391,0.6038,https://coinmarketcap.com/currencies/valor-token/
Pawtocol,UPI,12242728,0.04747,https://coinmarketcap.com/currencies/pawtocol/
Signata,SATA,12231328,0.3365,https://coinmarketcap.com/currencies/signata/
STEM CELL COIN,SCC,12217758,0.0381,https://coinmarketcap.com/currencies/stem-cell-coin/
Float Protocol (Bank),BANK,12210995,94.05,https://coinmarketcap.com/currencies/float-protocol/
ASPO World,ASPO,12192903,1.12,https://coinmarketcap.com/currencies/aspo-world/
DeFi Yield Protocol,DYP,12156792,0.6734,https://coinmarketcap.com/currencies/defi-yield-protocol/
Venus DOT,vDOT,12119076,0.7279,https://coinmarketcap.com/currencies/venus-dot/
Strips Finance,STRP,12111871,4.73,https://coinmarketcap.com/currencies/strips-finance/
RealFevr,FEVR,12064687,0.0074,https://coinmarketcap.com/currencies/realfevr/
Legend of Fantasy War,LFW,12018839,1.66,https://coinmarketcap.com/currencies/legend-of-fantasy-war/
Dotmoovs,MOOV,12020530,0.02423,https://coinmarketcap.com/currencies/dotmoovs/
Tachyon Protocol,IPX,11991804,0.04494,https://coinmarketcap.com/currencies/tachyon-protocol/
Anchor Neural World,ANW,11893710,0.0432,https://coinmarketcap.com/currencies/anchor-neural-world/
smARTOFGIVING,AOG,11888207,0.1611,https://coinmarketcap.com/currencies/smartofgiving/
Litecoin Cash,LCC,11830814,0.01586,https://coinmarketcap.com/currencies/litecoin-cash/
Dentacoin,DCN,11820169,0.00002081,https://coinmarketcap.com/currencies/dentacoin/
PECULIUM,PCL,11783825,0.005528,https://coinmarketcap.com/currencies/peculium/
Decentral Games ICE,ICE,11604647,0.143,https://coinmarketcap.com/currencies/decentral-games-ice/
Step Hero,HERO,11619969,0.8972,https://coinmarketcap.com/currencies/step-hero/
Attila,ATT,11573126,0.0257,https://coinmarketcap.com/currencies/attila/
BullPerks,BLP,11384315,0.657,https://coinmarketcap.com/currencies/bullperks/
MahaDAO,MAHA,11376588,3.80,https://coinmarketcap.com/currencies/mahadao/
GAMB,GMB,11209839,0.002242,https://coinmarketcap.com/currencies/gamb/
Bitcoin Private,BTCP,11158591,2.33,https://coinmarketcap.com/currencies/bitcoin-private/
APIX,APIX,11127474,0.09041,https://coinmarketcap.com/currencies/apix/
Metaverse Dualchain Network Architecture,DNA,11104573,0.0005513,https://coinmarketcap.com/currencies/metaverse-dualchain-network-architecture/
Bezant,BZNT,11099103,0.01264,https://coinmarketcap.com/currencies/bezant/
EasyFi,EZ,11052315,4.38,https://coinmarketcap.com/currencies/easyfi/
Global Coin Research,GCR,11023340,2.76,https://coinmarketcap.com/currencies/global-coin-research/
Hiveterminal Token,HVN,11019811,0.02204,https://coinmarketcap.com/currencies/hiveterminal-token/
Wownero,WOW,11004089,0.2114,https://coinmarketcap.com/currencies/wownero/
Razor Network,RAZOR,10967948,0.06459,https://coinmarketcap.com/currencies/razor-network/
Bridge Oracle,BRG,10915976,0.001364,https://coinmarketcap.com/currencies/bridge-oracle/
PRIVATEUM INITIATIVE,PVM,10910242,1.82,https://coinmarketcap.com/currencies/privateum-initiative/
Chronicle,XNL,10870519,0.8722,https://coinmarketcap.com/currencies/chronicle/
PLATINCOIN,PLC,10870225,2.17,https://coinmarketcap.com/currencies/platincoin/
Lith Token,LITH,10869277,0.001976,https://coinmarketcap.com/currencies/lith-token/
Sakura,SKU,10856147,0.2048,https://coinmarketcap.com/currencies/sakura/
Internxt,INXT,10832218,17.20,https://coinmarketcap.com/currencies/internxt/
AXIS Token,AXIS,10711463,0.03343,https://coinmarketcap.com/currencies/axis-token/
Spheroid Universe,SPH,10618880,0.1564,https://coinmarketcap.com/currencies/spheroid-universe/
Mist,MIST,10606218,0.1882,https://coinmarketcap.com/currencies/mist/
Receive Access Ecosystem,RAE,10560423,1.71,https://coinmarketcap.com/currencies/receive-access-ecosystem/
Redpanda Earth,REDPANDA,10496778,0.0...00263,https://coinmarketcap.com/currencies/redpanda/
FantomStarter,FS,10483432,0.1013,https://coinmarketcap.com/currencies/fantomstarter/
Viberate,VIB,10452311,0.0531,https://coinmarketcap.com/currencies/viberate/
PieDAO DOUGH v2,DOUGH,10435767,0.7059,https://coinmarketcap.com/currencies/piedao-dough-v2/
Kambria,KAT,10422989,0.004768,https://coinmarketcap.com/currencies/kambria/
BaaSid,BAAS,10416507,0.002083,https://coinmarketcap.com/currencies/baasid/
VelasPad,VLXPAD,10396585,0.7811,https://coinmarketcap.com/currencies/velaspad/
High Performance Blockchain,HPB,10358755,0.1418,https://coinmarketcap.com/currencies/high-performance-blockchain/
Earneo,RNO,10334259,0.0406,https://coinmarketcap.com/currencies/earneo/
Anchor,ANCT,10318319,0.8041,https://coinmarketcap.com/currencies/anchor/
BHPCoin,BHP,10314374,0.5112,https://coinmarketcap.com/currencies/bhp-coin/
HEROcoin,PLAY,10297066,0.04141,https://coinmarketcap.com/currencies/herocoin/
Innovation Blockchain Payment,IBP,10214664,0.05433,https://coinmarketcap.com/currencies/innovation-blockchain-payment/
Ubiq,UBQ,10212687,0.2397,https://coinmarketcap.com/currencies/ubiq/
Plian,PI,10173905,0.01169,https://coinmarketcap.com/currencies/pchain/
Bithao,BHAO,10127100,0.187,https://coinmarketcap.com/currencies/bithao/
KickToken,KICK,10108642,0.00703,https://coinmarketcap.com/currencies/kick-token-/
Idle,IDLE,10079128,3.51,https://coinmarketcap.com/currencies/idle/
AS Roma Fan Token,ASR,10055822,4.71,https://coinmarketcap.com/currencies/as-roma-fan-token/
OIN Finance,OIN,9979994,0.3029,https://coinmarketcap.com/currencies/oin-finance/
Unido EP,UDO,9929031,0.203,https://coinmarketcap.com/currencies/unido/
Empty Set Dollar,ESD,9898281,0.02219,https://coinmarketcap.com/currencies/empty-set-dollar/
QLC Chain,QLC,9818532,0.04091,https://coinmarketcap.com/currencies/qlink/
Monolith,TKN,9807046,0.2931,https://coinmarketcap.com/currencies/monolith/
Autonio,NIOX,9789853,0.1037,https://coinmarketcap.com/currencies/autonio/
Crowny,CRWNY,9781652,0.03286,https://coinmarketcap.com/currencies/crowny/
Tixl,TXL,9758230,0.1455,https://coinmarketcap.com/currencies/tixl-new/
CryptoZoon,ZOON,9702831,0.01243,https://coinmarketcap.com/currencies/cryptozoon/
DeFiner,FIN,9695575,0.1944,https://coinmarketcap.com/currencies/definer/
Bonded Finance,BOND,9648025,0.02512,https://coinmarketcap.com/currencies/bonded-finance/
Landshare,LAND,9613866,7.67,https://coinmarketcap.com/currencies/landshare/
Gulden,NLG,9564050,0.01719,https://coinmarketcap.com/currencies/gulden/
Ryoshi Token,RYOSHI,9530368,0.00000003392,https://coinmarketcap.com/currencies/ryoshi-token/
Tokoin,TOKO,9494090,0.05314,https://coinmarketcap.com/currencies/tokoin/
SaTT,SATT,9441676,0.00291,https://coinmarketcap.com/currencies/satt/
Advanced Technology Coin,ARC,9433731,0.3162,https://coinmarketcap.com/currencies/arcticcoin/
Covesting,COV,9424686,0.5562,https://coinmarketcap.com/currencies/covesting/
StakeCubeCoin,SCC,9389758,1.06,https://coinmarketcap.com/currencies/stakecubecoin/
Spiking,SPIKE,9329958,0.02107,https://coinmarketcap.com/currencies/spiking/
BlockBank,BBANK,9295690,0.112,https://coinmarketcap.com/currencies/blockbank/
Ripio Credit Network,RCN,9285157,0.01826,https://coinmarketcap.com/currencies/ripio-credit-network/
CBC.network,CBC,9239209,0.05928,https://coinmarketcap.com/currencies/cbc-network/
Linker Coin,LNC,9228305,0.08183,https://coinmarketcap.com/currencies/linker-coin/
Einsteinium,EMC2,9223277,0.04151,https://coinmarketcap.com/currencies/einsteinium/
Metrix Coin,MRX,9179018,0.0005501,https://coinmarketcap.com/currencies/metrix-coin/
Realio Network,RIO,9148826,1.39,https://coinmarketcap.com/currencies/realio-network/
CyberVein,CVT,9145938,0.008625,https://coinmarketcap.com/currencies/cybervein/
Hyve,HYVE,9070275,0.3537,https://coinmarketcap.com/currencies/hyve/
Mobius,MOBI,9008319,0.01642,https://coinmarketcap.com/currencies/mobius/
Pundi X NEM,NPXSXEM,8992869,0.000279,https://coinmarketcap.com/currencies/pundi-x-nem/
Origin Dollar,OUSD,8968097,0.9961,https://coinmarketcap.com/currencies/origin-dollar/
Levolution,LEVL,8966377,0.07002,https://coinmarketcap.com/currencies/levolution/
Project TXA,TXA,8920503,3.47,https://coinmarketcap.com/currencies/project-txa/
Raze Network,RAZE,8902856,0.138,https://coinmarketcap.com/currencies/raze-network/
Databroker,DTX,8888040,0.1068,https://coinmarketcap.com/currencies/databroker/
Onooks,OOKS,8767879,0.8023,https://coinmarketcap.com/currencies/onooks/
Carboncoin,CARBON,8753267,0.0005687,https://coinmarketcap.com/currencies/carboncoin/
Polytrade,TRADE,8734504,1.36,https://coinmarketcap.com/currencies/polytrade/
Basid Coin,BASID,8699872,0.01027,https://coinmarketcap.com/currencies/basid-coin/
Pluton,PLU,8680800,10.19,https://coinmarketcap.com/currencies/pluton/
Plant Vs Undead,PVU,8654809,0.2227,https://coinmarketcap.com/currencies/plantvsundead/
Paribus,PBX,8631620,0.01705,https://coinmarketcap.com/currencies/paribus/
AAX Token,AAB,8629768,1.15,https://coinmarketcap.com/currencies/aax-token/
DEXA COIN,DEXA,8611347,0.0003445,https://coinmarketcap.com/currencies/dexa-coin/
Opium,OPIUM,8539682,2.05,https://coinmarketcap.com/currencies/opium/
Impossible Finance,IF,8539034,1.42,https://coinmarketcap.com/currencies/impossible-finance/
MetaverseX,METAX,8414806,4.95,https://coinmarketcap.com/currencies/meraversex/
UREEQA,URQA,8409812,0.3036,https://coinmarketcap.com/currencies/ureeqa/
Fenerbahçe Token,FB,8403656,3.85,https://coinmarketcap.com/currencies/fenerbahce-token/
FRAKT Token,FRKT,8378664,1.77,https://coinmarketcap.com/currencies/frakt-token/
Moniwar,MOWA,8311730,0.7688,https://coinmarketcap.com/currencies/moniwar/
NFT Index,NFTI,8280034,3712.74,https://coinmarketcap.com/currencies/nft-index/
IG Gold,IGG,8269228,0.0009337,https://coinmarketcap.com/currencies/ig-gold/
Hydro Protocol,HOT,8176858,0.01165,https://coinmarketcap.com/currencies/hydro-protocol/
Arsenal Fan Token,AFC,8083703,4.03,https://coinmarketcap.com/currencies/arsenal-fan-token/
TOP,TOP,8083589,0.001466,https://coinmarketcap.com/currencies/top/
Blockzero Labs,XIO,8077758,0.2207,https://coinmarketcap.com/currencies/blockzerolabs/
Lympo Market Token,LMT,8038943,0.262,https://coinmarketcap.com/currencies/lympo-market-token/
Kalata,KALA,8029601,0.2294,https://coinmarketcap.com/currencies/kalata/
Newton,NEW,8026626,0.0003902,https://coinmarketcap.com/currencies/newton/
NewYorkCoin,NYC,7971150,0.00005545,https://coinmarketcap.com/currencies/newyorkcoin/
HorusPay,HORUS,7929900,0.009085,https://coinmarketcap.com/currencies/horuspay/
ASKO,ASKO,7866134,0.06,https://coinmarketcap.com/currencies/askobar-network/
Idena,IDNA,7825281,0.1447,https://coinmarketcap.com/currencies/idena/
ALLY,ALY,7824411,0.003402,https://coinmarketcap.com/currencies/ally/
Pillar,PLR,7784779,0.03002,https://coinmarketcap.com/currencies/pillar/
Rotharium,RTH,7785412,2.14,https://coinmarketcap.com/currencies/rotharium/
ClinTex CTi,CTI,7774853,0.06794,https://coinmarketcap.com/currencies/clintex-cti/
Hakka.Finance,HAKKA,7773598,0.02291,https://coinmarketcap.com/currencies/hakka-finance/
DinoSwap,DINO,7769114,0.1238,https://coinmarketcap.com/currencies/dinoswap/
BOLT,BOLT,7751431,0.00782,https://coinmarketcap.com/currencies/bolt/
Cyclone Protocol,CYC,7713448,350.90,https://coinmarketcap.com/currencies/cyclone-protocol/
Carbon,CRBN,7700431,0.2362,https://coinmarketcap.com/currencies/carbon/
VeriDocGlobal,VDG,7694565,0.0007726,https://coinmarketcap.com/currencies/veridocglobal/
Achain,ACT,7658236,0.007658,https://coinmarketcap.com/currencies/achain/
Standard Protocol,STND,7598139,0.5659,https://coinmarketcap.com/currencies/standard-protocol/
Cappasity,CAPP,7589693,0.01144,https://coinmarketcap.com/currencies/cappasity/
Effect Network,EFX,7578431,0.03005,https://coinmarketcap.com/currencies/effect-ai/
Spaceswap MILK2,MILK2,7497319,1.02,https://coinmarketcap.com/currencies/spaceswap/
Polis,POLIS,7475710,0.7604,https://coinmarketcap.com/currencies/polis/
HTMLCOIN,HTML,7474482,0.0001408,https://coinmarketcap.com/currencies/html-coin/
AMLT,AMLT,7457941,0.02459,https://coinmarketcap.com/currencies/amlt/
LiquidApps,DAPP,7455019,0.0105,https://coinmarketcap.com/currencies/liquid-apps/
RocketX,RVF,7418827,0.1148,https://coinmarketcap.com/currencies/rocket-vault-rocketx/
HitChain,HIT,7390630,0.0001203,https://coinmarketcap.com/currencies/hitchain/
Spore,SPORE,7329448,0.0...01993,https://coinmarketcap.com/currencies/spore/
Prosper,PROS,7327173,1.64,https://coinmarketcap.com/currencies/prosper/
All Sports,SOC,7266860,0.004845,https://coinmarketcap.com/currencies/all-sports/
EUNO,EUNO,7260066,0.001137,https://coinmarketcap.com/currencies/euno/
Horizon Protocol,HZN,7241999,0.181,https://coinmarketcap.com/currencies/horizon-protocol/
UnMarshal,MARSH,7196043,1.01,https://coinmarketcap.com/currencies/unmarshal-token/
Rupiah Token,IDRT,7140530,0.00006941,https://coinmarketcap.com/currencies/rupiah-token/
Gem Exchange And Trading,GXT,7123439,0.1512,https://coinmarketcap.com/currencies/gem-exchange-and-trading/
SwftCoin,SWFTC,7081104,0.001768,https://coinmarketcap.com/currencies/swftcoin/
AtromG8,AG8,7051043,0.1679,https://coinmarketcap.com/currencies/atromg8/
EvidenZ,BCDT,7032751,0.1825,https://coinmarketcap.com/currencies/evidenz/
BOX Token,BOX,7002962,0.07019,https://coinmarketcap.com/currencies/box-token/
Kalmar,KALM,6956460,2.14,https://coinmarketcap.com/currencies/kalmar/
Formation Fi,FORM,6918547,0.08675,https://coinmarketcap.com/currencies/formation-fi/
ColossusXT,COLX,6907847,0.0005425,https://coinmarketcap.com/currencies/colossusxt/
Dacxi,DACXI,6883753,0.002934,https://coinmarketcap.com/currencies/dacxi/
DigitalNote,XDN,6870667,0.0008667,https://coinmarketcap.com/currencies/digitalnote/
carVertical,CV,6845274,0.0008977,https://coinmarketcap.com/currencies/carvertical/
YAM V3,YAM,6839819,0.5323,https://coinmarketcap.com/currencies/yam/
Burency,BUY,6838336,0.03527,https://coinmarketcap.com/currencies/burency/
Caspian,CSP,6814374,0.01518,https://coinmarketcap.com/currencies/caspian/
Credits,CS,6809031,0.03047,https://coinmarketcap.com/currencies/credits/
Swerve,SWRV,6780213,0.4317,https://coinmarketcap.com/currencies/swerve/
Edgeless,EDG,6762257,0.05536,https://coinmarketcap.com/currencies/edgeless/
Mobilian Coin,MBN,6746182,0.04768,https://coinmarketcap.com/currencies/mobilian-coin/
Chainge,CHNG,6738533,0.1286,https://coinmarketcap.com/currencies/chainge/
YUMMY,YUMMY,6732092,0.000008704,https://coinmarketcap.com/currencies/yummy/
Ycash,YEC,6713284,0.5664,https://coinmarketcap.com/currencies/ycash/
Aeon,AEON,6693703,0.4228,https://coinmarketcap.com/currencies/aeon/
Zap,ZAP,6660023,0.0282,https://coinmarketcap.com/currencies/zap/
OG Fan Token,OG,6626494,5.20,https://coinmarketcap.com/currencies/og-fan-token/
Insights Network,INSTAR,6601597,0.03355,https://coinmarketcap.com/currencies/insights-network/
MakiSwap,MAKI,6594759,0.09562,https://coinmarketcap.com/currencies/makiswap/
Whiteheart,WHITE,6593262,741.82,https://coinmarketcap.com/currencies/whiteheart/
MoonSwap,MOON,6582045,0.199,https://coinmarketcap.com/currencies/moonswap/
Time New Bank,TNB,6575864,0.001615,https://coinmarketcap.com/currencies/time-new-bank/
Primecoin,XPM,6549047,0.1693,https://coinmarketcap.com/currencies/primecoin/
Dynamic,DYN,6551400,0.4259,https://coinmarketcap.com/currencies/dynamic/
Jade Currency,JADE,6544604,0.122,https://coinmarketcap.com/currencies/jade-currency/
Graviton,GTON,6516070,1.80,https://coinmarketcap.com/currencies/graviton-one/
Egretia,EGT,6507185,0.001542,https://coinmarketcap.com/currencies/egretia/
Dogey-Inu,DINU,6503660,0.00000001555,https://coinmarketcap.com/currencies/dogey-inu/
Bitspawn,SPWN,6479998,0.0126,https://coinmarketcap.com/currencies/bitspawn-protocol/
ZBG Token,ZT,6468122,0.0246,https://coinmarketcap.com/currencies/zbg-token/
Kira Network,KEX,6450062,0.5147,https://coinmarketcap.com/currencies/kira-network/
Tarot,TAROT,6439646,0.3862,https://coinmarketcap.com/currencies/tarot/
ChangeNOW Token,NOW,6391949,0.07622,https://coinmarketcap.com/currencies/now-token/
NANJCOIN,NANJ,6385182,0.0003298,https://coinmarketcap.com/currencies/nanjcoin/
Unicly Hashmasks Collection,UMASK,6318955,0.06319,https://coinmarketcap.com/currencies/unicly-hashmasks-collection/
Rune Shards,RXS,6198170,0.03419,https://coinmarketcap.com/currencies/rune-shards/
Skrumble Network,SKM,6191241,0.00606,https://coinmarketcap.com/currencies/skrumble-network/
Zenfuse,ZEFU,6190339,0.1114,https://coinmarketcap.com/currencies/zenfuse/
pEOS,PEOS,6159415,0.007436,https://coinmarketcap.com/currencies/peos/
Bismuth,BIS,6145952,0.2679,https://coinmarketcap.com/currencies/bismuth/
Unistake,UNISTAKE,6146805,0.03044,https://coinmarketcap.com/currencies/unistake/
THEKEY,TKY,6113570,0.0009843,https://coinmarketcap.com/currencies/thekey/
Jobchain,JOB,6098725,0.0007064,https://coinmarketcap.com/currencies/jobchain/
Hedget,HGET,6041868,3.45,https://coinmarketcap.com/currencies/hedget/
Skycoin,SKY,6011242,0.2862,https://coinmarketcap.com/currencies/skycoin/
Bistroo,BIST,6008338,0.1379,https://coinmarketcap.com/currencies/bistroo/
CyberMiles,CMT,6002617,0.007503,https://coinmarketcap.com/currencies/cybermiles/
Abyss,ABYSS,5988474,0.02619,https://coinmarketcap.com/currencies/abyss/
Flamengo Fan Token,MENGO,5967650,1.86,https://coinmarketcap.com/currencies/flamengo-fan-token/
Folgory Coin,FLG,5948092,0.3394,https://coinmarketcap.com/currencies/folgory-coin/
SmartCash,SMART,5955182,0.004212,https://coinmarketcap.com/currencies/smartcash/
OctoFi,OCTO,5893078,7.39,https://coinmarketcap.com/currencies/octofi/
Kommunitas,KOM,5882620,0.01038,https://coinmarketcap.com/currencies/kommunitas/
Swarm Markets,SMT,5827969,0.1778,https://coinmarketcap.com/currencies/swarm-markets/
NFT,NFT,5822350,0.1579,https://coinmarketcap.com/currencies/nft/
TransferCoin,TX,5803222,0.6995,https://coinmarketcap.com/currencies/transfercoin/
PegNet,PEG,5769092,0.002589,https://coinmarketcap.com/currencies/pegnet/
Verso,VSO,5741329,0.1253,https://coinmarketcap.com/currencies/verso-token/
Venus DAI,vDAI,5719794,0.02083,https://coinmarketcap.com/currencies/venus-dai/
PumaPay,PMA,5711722,0.0001837,https://coinmarketcap.com/currencies/pumapay/
Cred,LBA,5702598,0.005758,https://coinmarketcap.com/currencies/libra-credit/
SpaceChain,SPC,5656117,0.01835,https://coinmarketcap.com/currencies/spacechain/
ILCOIN,ILC,5594905,0.006928,https://coinmarketcap.com/currencies/ilcoin/
EXMO Coin,EXM,5578181,0.05195,https://coinmarketcap.com/currencies/exmo-coin/
Polkalokr,LKR,5571667,0.2164,https://coinmarketcap.com/currencies/polkalokr/
BillionHappiness,BHC,5566619,111.33,https://coinmarketcap.com/currencies/billionhappiness/
Unicly Mystic Axies Collection,UAXIE,5566596,0.5567,https://coinmarketcap.com/currencies/unicly-mystic-axies-collection/
8PAY,8PAY,5563038,0.0927,https://coinmarketcap.com/currencies/8pay/
Xend Finance,XEND,5564790,0.2807,https://coinmarketcap.com/currencies/xend-finance/
Shadows,DOWS,5558174,0.2097,https://coinmarketcap.com/currencies/shadows/
WOWswap,WOW,5544070,12.06,https://coinmarketcap.com/currencies/wowswap/
UnlimitedIP,UIP,5543533,0.0036,https://coinmarketcap.com/currencies/unlimitedip/
Virtue Poker,VPP,5522142,0.3807,https://coinmarketcap.com/currencies/virtue-poker/
INT,INT,5518439,0.01134,https://coinmarketcap.com/currencies/int-chain/
Coreto,COR,5507283,0.02412,https://coinmarketcap.com/currencies/coreto/
Kaby Arena,KABY,5501568,0.04129,https://coinmarketcap.com/currencies/kaby-arena/
IoT Chain,ITC,5486563,0.06291,https://coinmarketcap.com/currencies/iot-chain/
PowerTrade Fuel,PTF,5486250,0.2353,https://coinmarketcap.com/currencies/powertrade-fuel/
Helmet.insure,HELMET,5482857,0.1295,https://coinmarketcap.com/currencies/helmet-insure/
Safex Token,SFT,5466040,0.002898,https://coinmarketcap.com/currencies/safex-token/
Ideaology,IDEA,5442938,0.3342,https://coinmarketcap.com/currencies/ideaology/
Viacoin,VIA,5432174,0.2344,https://coinmarketcap.com/currencies/viacoin/
Isiklar Coin,ISIKC,5430998,1.32,https://coinmarketcap.com/currencies/isiklar-coin/
Leeds United Fan Token,LUFC,5422901,5.51,https://coinmarketcap.com/currencies/leeds-united-fan-token/
Eminer,EM,5420084,0.003726,https://coinmarketcap.com/currencies/eminer/
Snowball,SNOB,5376248,0.7928,https://coinmarketcap.com/currencies/snowball-finance/
S4FE,S4F,5352855,0.005979,https://coinmarketcap.com/currencies/s4fe/
Tidal Finance,TIDAL,5327375,0.006157,https://coinmarketcap.com/currencies/tidal-finance/
SHIBAVAX,SHIBX,5321991,0.0005437,https://coinmarketcap.com/currencies/shibavax/
Education Ecosystem,LEDU,5311954,0.02244,https://coinmarketcap.com/currencies/education-ecosystem/
Etho Protocol,ETHO,5306825,0.09279,https://coinmarketcap.com/currencies/ether-1/
TRAVA.FINANCE,TRAVA,5280417,0.01449,https://coinmarketcap.com/currencies/trava-finance/
King Shiba,KINGSHIB,5268314,0.03148,https://coinmarketcap.com/currencies/king-shiba/
MASQ,MASQ,5258595,0.2251,https://coinmarketcap.com/currencies/masq/
Breezecoin,BRZE,5252495,0.02918,https://coinmarketcap.com/currencies/breezecoin/
Rhythm,RHYTHM,5195425,0.0004822,https://coinmarketcap.com/currencies/rhythm/
Goldcoin,GLC,5195085,0.1189,https://coinmarketcap.com/currencies/goldcoin/
2crazyNFT,2CRZ,5186174,0.03563,https://coinmarketcap.com/currencies/2crazynft/
Davinci Coin,DAC,5159134,0.0006085,https://coinmarketcap.com/currencies/davinci-coin/
Loser Coin,LOWB,5143956,0.00008531,https://coinmarketcap.com/currencies/loser-coin/
Moontography,MTGY,5111241,0.01107,https://coinmarketcap.com/currencies/moontography/
Raven Protocol,RAVEN,5065717,0.001127,https://coinmarketcap.com/currencies/raven-protocol/
TurtleCoin,TRTL,5074500,0.00004352,https://coinmarketcap.com/currencies/turtlecoin/
Odyssey,OCN,5062986,0.0006329,https://coinmarketcap.com/currencies/odyssey/
AXPR,AXPR,5061262,0.0181,https://coinmarketcap.com/currencies/axpr-token/
Conceal,CCX,5038295,0.4393,https://coinmarketcap.com/currencies/conceal/
